shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
19697,11635,2023-07-27,2023-08-10,bluedart,Returned 
19698,20577,2023-07-11,2023-07-21,bluedart,Returned 
19699,8467,2023-06-27,2023-07-06,bluedart,Returned 
19700,16013,2023-06-29,2023-07-06,bluedart,Returned 
19701,20407,2023-04-04,2023-04-18,bluedart,Returned 
19702,7431,2023-03-17,2023-03-26,bluedart,Returned 
19703,13738,2023-03-12,2023-03-21,bluedart,Returned 
19704,7472,2023-02-28,2023-03-10,bluedart,Returned 
19705,1106,2023-02-27,2023-03-09,bluedart,Returned 
19706,6847,2023-02-17,2023-02-27,bluedart,Returned 
19707,4394,2023-02-10,2023-02-17,bluedart,Returned 
19708,17801,2023-01-27,2023-02-09,bluedart,Returned 
19709,8986,2022-12-21,2023-01-01,bluedart,Returned 
19710,18165,2022-12-17,2022-12-28,bluedart,Returned 
19711,3614,2022-11-06,2022-11-14,bluedart,Returned 
19712,4006,2022-10-21,2022-11-02,bluedart,Returned 
19713,2700,2022-10-16,2022-10-28,bluedart,Returned 
19714,665,2022-10-03,2022-10-13,bluedart,Returned 
19715,12323,2022-10-03,2022-10-11,bluedart,Returned 
19716,16843,2022-10-02,2022-10-09,bluedart,Returned 
19717,3117,2022-08-30,2022-09-13,bluedart,Returned 
19718,4866,2022-09-03,2022-09-15,bluedart,Returned 
19719,19281,2022-08-30,2022-09-13,bluedart,Returned 
19720,15161,2022-08-14,2022-08-22,bluedart,Returned 
19721,6624,2022-08-14,2022-08-28,bluedart,Returned 
19722,13446,2022-08-08,2022-08-21,bluedart,Returned 
19723,13940,2022-07-29,2022-08-07,bluedart,Returned 
19724,7527,2022-07-26,2022-08-08,bluedart,Returned 
19725,19138,2022-07-04,2022-07-16,bluedart,Returned 
19726,17227,2022-07-02,2022-07-16,bluedart,Returned 
19727,13966,2022-06-11,2022-06-25,bluedart,Returned 
19728,15116,2022-05-15,2022-05-26,bluedart,Returned 
19729,10333,2022-05-09,2022-05-16,bluedart,Returned 
19730,17457,2022-05-02,2022-05-11,bluedart,Returned 
19731,16629,2022-04-30,2022-05-10,bluedart,Returned 
19732,20493,2022-03-19,2022-03-29,bluedart,Returned 
19733,15082,2022-03-09,2022-03-18,bluedart,Returned 
19734,9018,2022-03-01,2022-03-10,bluedart,Returned 
19735,13415,2022-02-22,2022-03-02,bluedart,Returned 
19736,5966,2022-02-01,2022-02-09,bluedart,Returned 
19737,8068,2021-11-23,2021-11-30,bluedart,Returned 
19738,9112,2021-11-11,2021-11-18,bluedart,Returned 
19739,12576,2021-11-11,2021-11-18,bluedart,Returned 
19740,5188,2021-11-08,2021-11-17,bluedart,Returned 
19741,10130,2021-11-01,2021-11-08,bluedart,Returned 
19742,2101,2021-10-18,2021-10-25,bluedart,Returned 
19743,20778,2021-09-29,2021-10-09,bluedart,Returned 
19744,1577,2021-09-28,2021-10-11,bluedart,Returned 
19745,8977,2021-09-01,2021-09-12,bluedart,Returned 
19746,13112,2021-08-30,2021-09-12,bluedart,Returned 
19747,20259,2021-08-21,2021-08-31,bluedart,Returned 
19748,11121,2021-08-14,2021-08-22,bluedart,Returned 
19749,4413,2021-08-11,2021-08-22,bluedart,Returned 
19750,19740,2021-08-07,2021-08-15,bluedart,Returned 
19751,1517,2021-07-21,2021-07-31,bluedart,Returned 
19752,16671,2021-06-13,2021-06-24,bluedart,Returned 
19753,10567,2021-06-15,2021-06-23,bluedart,Returned 
19754,10838,2021-05-22,2021-06-04,bluedart,Returned 
19755,13682,2021-05-16,2021-05-26,bluedart,Returned 
19756,16231,2021-05-16,2021-05-29,bluedart,Returned 
19757,4173,2021-05-14,2021-05-21,bluedart,Returned 
19758,12867,2021-05-14,2021-05-23,bluedart,Returned 
19759,15472,2021-05-08,2021-05-15,bluedart,Returned 
19760,8831,2021-04-29,2021-05-06,bluedart,Returned 
19761,11929,2021-04-27,2021-05-06,bluedart,Returned 
19762,12070,2021-04-25,2021-05-03,bluedart,Returned 
19763,20076,2021-04-20,2021-05-03,bluedart,Returned 
19764,15308,2021-04-19,2021-05-02,bluedart,Returned 
19765,20463,2021-03-16,2021-03-24,bluedart,Returned 
19766,12125,2021-03-15,2021-03-25,bluedart,Returned 
19767,19517,2021-03-03,2021-03-16,bluedart,Returned 
19768,1913,2021-02-26,2021-03-11,bluedart,Returned 
19769,4392,2020-12-07,2020-12-16,bluedart,Returned 
19770,4563,2020-11-16,2020-11-25,bluedart,Returned 
19771,285,2020-11-01,2020-11-14,bluedart,Returned 
19772,11646,2020-10-10,2020-10-20,bluedart,Returned 
19773,11244,2020-09-20,2020-10-04,bluedart,Returned 
19774,5027,2020-09-16,2020-09-30,bluedart,Returned 
19775,1656,2020-09-07,2020-09-21,bluedart,Returned 
19776,10664,2020-09-04,2020-09-12,bluedart,Returned 
19777,4541,2020-08-02,2020-08-10,bluedart,Returned 
19778,15683,2020-07-18,2020-07-26,bluedart,Returned 
19779,18585,2020-06-06,2020-06-18,bluedart,Returned 
19780,3147,2020-03-05,2020-03-12,bluedart,Returned 
19781,6254,2020-02-04,2020-02-13,bluedart,Returned 
19782,9073,2020-01-08,2020-01-16,bluedart,Returned 
19783,21073,2024-07-16,2024-07-27,bluedart,Returned 
19784,21193,2024-05-01,2024-05-13,bluedart,Returned 
19785,9985,2024-02-09,2024-02-19,bluedart,Returned 
19786,1280,2024-01-26,2024-02-08,bluedart,Returned 
19787,16274,2024-01-18,2024-01-26,bluedart,Returned 
19788,3567,2023-12-27,2024-01-03,bluedart,Returned 
19789,5522,2023-12-21,2023-12-30,bluedart,Returned 
19790,10308,2023-09-13,2023-09-22,bluedart,Returned 
19791,15993,2023-08-28,2023-09-08,bluedart,Returned 
19792,5787,2023-08-17,2023-08-30,bluedart,Returned 
19793,18224,2023-08-18,2023-08-26,bluedart,Returned 
19794,4242,2023-08-15,2023-08-27,bluedart,Returned 
19795,5276,2023-08-15,2023-08-29,bluedart,Returned 
19796,12279,2023-08-08,2023-08-15,bluedart,Returned 
19797,10982,2023-07-17,2023-07-25,bluedart,Returned 
19798,11155,2023-07-11,2023-07-18,bluedart,Returned 
19799,14588,2023-06-27,2023-07-11,bluedart,Returned 
19800,7548,2023-06-28,2023-07-10,bluedart,Returned 
19801,11142,2023-06-23,2023-07-04,bluedart,Returned 
19802,14436,2023-06-18,2023-06-26,bluedart,Returned 
19803,11242,2023-05-26,2023-06-07,bluedart,Returned 
19804,18360,2023-05-23,2023-06-02,bluedart,Returned 
19805,19504,2023-05-14,2023-05-25,bluedart,Returned 
19806,17822,2023-05-13,2023-05-23,bluedart,Returned 
19807,19792,2023-04-07,2023-04-14,bluedart,Returned 
19808,19478,2023-03-22,2023-04-01,bluedart,Returned 
19809,13820,2023-03-19,2023-03-28,bluedart,Returned 
19810,682,2023-03-17,2023-03-28,bluedart,Returned 
19811,1507,2023-02-24,2023-03-03,bluedart,Returned 
19812,194,2023-02-20,2023-03-01,bluedart,Returned 
19813,6739,2023-02-11,2023-02-23,bluedart,Returned 
19814,18475,2022-12-22,2023-01-01,bluedart,Returned 
19815,3204,2022-11-23,2022-12-06,bluedart,Returned 
19816,17024,2022-11-12,2022-11-20,bluedart,Returned 
19817,6226,2022-11-03,2022-11-11,bluedart,Returned 
19818,9611,2022-10-28,2022-11-08,bluedart,Returned 
19819,16582,2022-09-25,2022-10-03,bluedart,Returned 
19820,13965,2022-08-12,2022-08-19,bluedart,Returned 
19821,20177,2022-08-07,2022-08-15,bluedart,Returned 
19822,10066,2022-07-21,2022-08-02,bluedart,Returned 
19823,15358,2022-07-14,2022-07-26,bluedart,Returned 
19824,20147,2022-06-02,2022-06-15,bluedart,Returned 
19825,1758,2022-05-25,2022-06-04,bluedart,Returned 
19826,15127,2022-05-21,2022-06-03,bluedart,Returned 
19827,19522,2022-05-22,2022-06-05,bluedart,Returned 
19828,11360,2022-05-20,2022-05-30,bluedart,Returned 
19829,11119,2022-05-07,2022-05-18,bluedart,Returned 
19830,20509,2022-05-07,2022-05-20,bluedart,Returned 
19831,20541,2022-05-06,2022-05-13,bluedart,Returned 
19832,12713,2022-04-14,2022-04-23,bluedart,Returned 
19833,14848,2022-04-14,2022-04-24,bluedart,Returned 
19834,14320,2022-04-09,2022-04-21,bluedart,Returned 
19835,17880,2022-04-01,2022-04-08,bluedart,Returned 
19836,17587,2022-03-29,2022-04-08,bluedart,Returned 
19837,1450,2022-03-13,2022-03-22,bluedart,Returned 
19838,19724,2022-03-11,2022-03-24,bluedart,Returned 
19839,7376,2022-02-18,2022-03-04,bluedart,Returned 
19840,1792,2022-02-14,2022-02-22,bluedart,Returned 
19841,2143,2021-12-21,2022-01-02,bluedart,Returned 
19842,14403,2021-12-14,2021-12-22,bluedart,Returned 
19843,3151,2021-11-27,2021-12-05,bluedart,Returned 
19844,9151,2021-11-22,2021-12-04,bluedart,Returned 
19845,13781,2021-11-07,2021-11-19,bluedart,Returned 
19846,14566,2021-10-05,2021-10-12,bluedart,Returned 
19847,16749,2021-09-14,2021-09-21,bluedart,Returned 
19848,14310,2021-09-14,2021-09-26,bluedart,Returned 
19849,868,2021-09-11,2021-09-19,bluedart,Returned 
19850,14282,2021-09-03,2021-09-11,bluedart,Returned 
19851,17537,2021-08-31,2021-09-12,bluedart,Returned 
19852,13600,2021-08-22,2021-08-30,bluedart,Returned 
19853,19140,2021-08-02,2021-08-12,bluedart,Returned 
19854,13887,2021-07-13,2021-07-26,bluedart,Returned 
19855,16069,2021-07-13,2021-07-24,bluedart,Returned 
19856,7314,2021-07-10,2021-07-22,bluedart,Returned 
19857,12152,2021-06-23,2021-07-05,bluedart,Returned 
19858,1625,2021-06-12,2021-06-19,bluedart,Returned 
19859,7957,2021-05-23,2021-06-01,bluedart,Returned 
19860,10847,2021-05-19,2021-05-26,bluedart,Returned 
19861,14640,2021-04-18,2021-04-25,bluedart,Returned 
19862,17229,2021-04-14,2021-04-27,bluedart,Returned 
19863,11109,2021-03-21,2021-03-30,bluedart,Returned 
19864,18185,2021-03-21,2021-03-28,bluedart,Returned 
19865,18327,2021-01-30,2021-02-07,bluedart,Returned 
19866,8947,2021-01-25,2021-02-07,bluedart,Returned 
19867,2903,2021-01-20,2021-01-30,bluedart,Returned 
19868,12334,2021-01-20,2021-01-28,bluedart,Returned 
19869,1850,2021-01-11,2021-01-24,bluedart,Returned 
19870,18495,2021-01-05,2021-01-12,bluedart,Returned 
19871,12080,2020-11-25,2020-12-08,bluedart,Returned 
19872,2544,2020-10-29,2020-11-08,bluedart,Returned 
19873,5432,2020-09-16,2020-09-24,bluedart,Returned 
19874,4945,2020-08-05,2020-08-13,bluedart,Returned 
19875,7641,2020-07-17,2020-07-28,bluedart,Returned 
19876,108,2020-06-27,2020-07-04,bluedart,Returned 
19877,2742,2020-06-25,2020-07-03,bluedart,Returned 
19878,9852,2020-06-11,2020-06-23,bluedart,Returned 
19879,15635,2020-05-28,2020-06-11,bluedart,Returned 
19880,2291,2020-05-22,2020-06-05,bluedart,Returned 
19881,11878,2020-05-19,2020-05-28,bluedart,Returned 
19882,13191,2020-03-13,2020-03-21,bluedart,Returned 
19883,3518,2020-03-11,2020-03-18,bluedart,Returned 
19884,13161,2020-03-02,2020-03-16,bluedart,Returned 
19885,8461,2020-02-22,2020-03-04,bluedart,Returned 
19886,15681,2020-02-18,2020-02-25,bluedart,Returned 
19887,4401,2020-02-07,2020-02-19,bluedart,Returned 
19888,8223,2020-01-08,2020-01-21,bluedart,Returned 
19889,17104,2024-02-18,2024-02-25,bluedart,Returned 
19890,1021,2024-02-06,2024-02-15,bluedart,Returned 
19891,14303,2024-01-10,2024-01-22,bluedart,Returned 
19892,19273,2023-12-16,2023-12-25,bluedart,Returned 
19893,10952,2023-12-06,2023-12-18,bluedart,Returned 
19894,3287,2023-10-20,2023-11-02,bluedart,Returned 
19895,13024,2023-09-24,2023-10-03,bluedart,Returned 
19896,13680,2023-09-11,2023-09-24,bluedart,Returned 
19897,14314,2023-09-09,2023-09-19,bluedart,Returned 
19898,9860,2023-09-02,2023-09-16,bluedart,Returned 
19899,8727,2023-08-30,2023-09-06,bluedart,Returned 
19900,10431,2023-08-21,2023-08-31,bluedart,Returned 
19901,18456,2023-08-13,2023-08-23,bluedart,Returned 
19902,20823,2023-08-03,2023-08-13,bluedart,Returned 
19903,12924,2023-07-14,2023-07-21,bluedart,Returned 
19904,6013,2023-07-04,2023-07-13,bluedart,Returned 
19905,16475,2023-07-01,2023-07-10,bluedart,Returned 
19906,18250,2023-06-24,2023-07-02,bluedart,Returned 
19907,2626,2023-05-18,2023-05-31,bluedart,Returned 
19908,20582,2023-05-17,2023-05-31,bluedart,Returned 
19909,10483,2023-05-14,2023-05-26,bluedart,Returned 
19910,14512,2023-04-19,2023-04-27,bluedart,Returned 
19911,19842,2023-04-16,2023-04-24,bluedart,Returned 
19912,6679,2023-04-13,2023-04-22,bluedart,Returned 
19913,17190,2023-03-29,2023-04-07,bluedart,Returned 
19914,17399,2023-03-28,2023-04-11,bluedart,Returned 
19915,19318,2023-03-26,2023-04-04,bluedart,Returned 
19916,20248,2023-03-24,2023-04-03,bluedart,Returned 
19917,6213,2023-03-13,2023-03-24,bluedart,Returned 
19918,7449,2022-11-03,2022-11-10,bluedart,Returned 
19919,15181,2022-11-03,2022-11-15,bluedart,Returned 
19920,13521,2022-09-19,2022-09-26,bluedart,Returned 
19921,18652,2022-08-29,2022-09-12,bluedart,Returned 
19922,13587,2022-08-24,2022-09-03,bluedart,Returned 
19923,10142,2022-07-31,2022-08-07,bluedart,Returned 
19924,1905,2022-07-12,2022-07-20,bluedart,Returned 
19925,20025,2022-07-10,2022-07-21,bluedart,Returned 
19926,16789,2022-07-08,2022-07-22,bluedart,Returned 
19927,9230,2022-05-29,2022-06-06,bluedart,Returned 
19928,15084,2022-05-17,2022-05-26,bluedart,Returned 
19929,12018,2022-05-12,2022-05-22,bluedart,Returned 
19930,16692,2022-02-07,2022-02-18,bluedart,Returned 
19931,13375,2021-11-18,2021-11-26,bluedart,Returned 
19932,14870,2021-09-06,2021-09-16,bluedart,Returned 
19933,13910,2021-08-26,2021-09-04,bluedart,Returned 
19934,19376,2021-08-20,2021-08-27,bluedart,Returned 
19935,16041,2021-08-08,2021-08-20,bluedart,Returned 
19936,20423,2021-07-28,2021-08-05,bluedart,Returned 
19937,11665,2021-07-17,2021-07-25,bluedart,Returned 
19938,19529,2021-06-13,2021-06-24,bluedart,Returned 
19939,14110,2021-06-10,2021-06-20,bluedart,Returned 
19940,13642,2021-05-26,2021-06-02,bluedart,Returned 
19941,19736,2021-04-25,2021-05-02,bluedart,Returned 
19942,11668,2021-04-23,2021-05-07,bluedart,Returned 
19943,17279,2021-04-20,2021-05-04,bluedart,Returned 
19944,1702,2021-04-16,2021-04-30,bluedart,Returned 
19945,16097,2021-04-09,2021-04-21,bluedart,Returned 
19946,17771,2021-04-02,2021-04-14,bluedart,Returned 
19947,9600,2021-03-14,2021-03-28,bluedart,Returned 
19948,13612,2021-03-10,2021-03-23,bluedart,Returned 
19949,19234,2021-03-06,2021-03-19,bluedart,Returned 
19950,8658,2021-02-11,2021-02-21,bluedart,Returned 
19951,8646,2021-02-10,2021-02-22,bluedart,Returned 
19952,4468,2021-02-05,2021-02-12,bluedart,Returned 
19953,38,2021-01-07,2021-01-19,bluedart,Returned 
19954,2071,2020-12-03,2020-12-14,bluedart,Returned 
19955,4482,2020-11-20,2020-11-30,bluedart,Returned 
19956,899,2020-11-17,2020-11-29,bluedart,Returned 
19957,10762,2020-11-02,2020-11-09,bluedart,Returned 
19958,15361,2020-11-01,2020-11-11,bluedart,Returned 
19959,7164,2020-10-27,2020-11-05,bluedart,Returned 
19960,1639,2020-09-11,2020-09-20,bluedart,Returned 
19961,12420,2020-07-30,2020-08-06,bluedart,Returned 
19962,10590,2020-05-13,2020-05-22,bluedart,Returned 
19963,9277,2020-05-01,2020-05-09,bluedart,Returned 
19964,252,2020-03-05,2020-03-17,bluedart,Returned 
19965,2142,2020-03-03,2020-03-12,bluedart,Returned 
19966,15369,2020-02-18,2020-02-26,bluedart,Returned 
19967,6207,2020-02-01,2020-02-12,bluedart,Returned 
19968,18617,2020-01-12,2020-01-25,bluedart,Returned 
19969,21312,2024-07-01,2024-07-12,bluedart,Returned 
19970,21250,2024-06-24,2024-07-06,bluedart,Returned 
19971,4987,2024-01-19,2024-01-31,bluedart,Returned 
19972,14253,2024-01-15,2024-01-25,bluedart,Returned 
19973,19223,2023-11-21,2023-11-29,bluedart,Returned 
19974,8549,2023-11-01,2023-11-11,bluedart,Returned 
19975,4896,2023-10-11,2023-10-18,bluedart,Returned 
19976,3135,2023-10-04,2023-10-13,bluedart,Returned 
19977,1352,2023-09-18,2023-09-28,bluedart,Returned 
19978,4014,2023-08-08,2023-08-19,bluedart,Returned 
19979,12994,2023-08-09,2023-08-16,bluedart,Returned 
19980,18773,2023-08-03,2023-08-10,bluedart,Returned 
19981,5193,2023-08-04,2023-08-13,bluedart,Returned 
19982,20001,2023-07-24,2023-08-02,bluedart,Returned 
19983,1169,2023-07-08,2023-07-19,bluedart,Returned 
19984,2397,2023-06-29,2023-07-07,bluedart,Returned 
19985,18372,2023-06-11,2023-06-20,bluedart,Returned 
19986,3753,2023-06-13,2023-06-22,bluedart,Returned 
19987,7053,2023-05-29,2023-06-06,bluedart,Returned 
19988,10260,2023-05-23,2023-05-31,bluedart,Returned 
19989,13325,2023-05-22,2023-06-02,bluedart,Returned 
19990,8588,2023-05-21,2023-05-31,bluedart,Returned 
19991,5894,2023-05-16,2023-05-24,bluedart,Returned 
19992,18744,2023-05-08,2023-05-18,bluedart,Returned 
19993,5717,2023-04-30,2023-05-11,bluedart,Returned 
19994,20479,2023-04-08,2023-04-19,bluedart,Returned 
19995,407,2023-04-03,2023-04-17,bluedart,Returned 
19996,18951,2023-03-20,2023-04-02,bluedart,Returned 
19997,6155,2023-02-16,2023-02-28,bluedart,Returned 
19998,10588,2023-02-14,2023-02-27,bluedart,Returned 
19999,8158,2023-01-10,2023-01-19,bluedart,Returned 
20000,6244,2022-11-05,2022-11-13,bluedart,Returned 
20001,465,2022-10-15,2022-10-27,bluedart,Returned 
20002,7614,2022-09-26,2022-10-09,bluedart,Returned 
20003,12155,2022-09-16,2022-09-30,bluedart,Returned 
20004,4617,2022-09-13,2022-09-26,bluedart,Returned 
20005,13056,2022-09-08,2022-09-15,bluedart,Returned 
20006,19308,2022-08-21,2022-08-29,bluedart,Returned 
20007,16019,2022-08-13,2022-08-26,bluedart,Returned 
20008,15000,2022-07-21,2022-08-01,bluedart,Returned 
20009,20763,2022-07-16,2022-07-25,bluedart,Returned 
20010,14720,2022-06-26,2022-07-07,bluedart,Returned 
20011,18948,2022-06-24,2022-07-03,bluedart,Returned 
20012,20852,2022-06-22,2022-07-02,bluedart,Returned 
20013,12582,2022-06-10,2022-06-24,bluedart,Returned 
20014,12073,2022-06-05,2022-06-15,bluedart,Returned 
20015,14419,2022-06-08,2022-06-15,bluedart,Returned 
20016,5185,2022-05-26,2022-06-09,bluedart,Returned 
20017,16175,2022-05-23,2022-06-02,bluedart,Returned 
20018,1955,2022-05-21,2022-05-30,bluedart,Returned 
20019,16761,2022-05-02,2022-05-12,bluedart,Returned 
20020,13724,2022-04-12,2022-04-22,bluedart,Returned 
20021,7915,2022-04-09,2022-04-23,bluedart,Returned 
20022,9701,2022-03-04,2022-03-14,bluedart,Returned 
20023,6974,2022-01-28,2022-02-05,bluedart,Returned 
20024,230,2021-12-22,2022-01-01,bluedart,Returned 
20025,6900,2021-11-12,2021-11-26,bluedart,Returned 
20026,7604,2021-10-25,2021-11-05,bluedart,Returned 
20027,3662,2021-09-30,2021-10-07,bluedart,Returned 
20028,4861,2021-09-23,2021-10-02,bluedart,Returned 
20029,15166,2021-09-17,2021-09-26,bluedart,Returned 
20030,8692,2021-08-15,2021-08-24,bluedart,Returned 
20031,18055,2021-08-06,2021-08-14,bluedart,Returned 
20032,13694,2021-08-04,2021-08-17,bluedart,Returned 
20033,13696,2021-07-19,2021-07-30,bluedart,Returned 
20034,6741,2021-06-09,2021-06-20,bluedart,Returned 
20035,2831,2021-05-30,2021-06-08,bluedart,Returned 
20036,11400,2021-05-05,2021-05-13,bluedart,Returned 
20037,4784,2021-05-02,2021-05-09,bluedart,Returned 
20038,18696,2021-04-20,2021-04-27,bluedart,Returned 
20039,5669,2021-03-20,2021-03-29,bluedart,Returned 
20040,394,2021-03-13,2021-03-22,bluedart,Returned 
20041,2365,2021-02-15,2021-02-27,bluedart,Returned 
20042,8260,2021-02-04,2021-02-16,bluedart,Returned 
20043,976,2020-12-16,2020-12-28,bluedart,Returned 
20044,9124,2020-11-29,2020-12-13,bluedart,Returned 
20045,7495,2020-11-21,2020-12-04,bluedart,Returned 
20046,17847,2020-11-19,2020-12-03,bluedart,Returned 
20047,2224,2020-11-15,2020-11-26,bluedart,Returned 
20048,15712,2020-10-13,2020-10-21,bluedart,Returned 
20049,1046,2020-09-08,2020-09-20,bluedart,Returned 
20050,8926,2020-09-06,2020-09-15,bluedart,Returned 
20051,3690,2020-07-30,2020-08-11,bluedart,Returned 
20052,1908,2020-06-06,2020-06-13,bluedart,Returned 
20053,2496,2020-05-21,2020-06-03,bluedart,Returned 
20054,1550,2020-04-29,2020-05-08,bluedart,Returned 
20055,13403,2020-03-13,2020-03-27,bluedart,Returned 
20056,9059,2020-02-13,2020-02-23,bluedart,Returned 
20057,10218,2020-01-31,2020-02-09,bluedart,Returned 
20058,3742,2020-01-19,2020-02-02,bluedart,Returned 
20059,21335,2024-05-24,2024-06-03,bluedart,Returned 
20060,21361,2024-05-21,2024-06-03,bluedart,Returned 
20061,21061,2024-03-26,2024-04-07,bluedart,Returned 
20062,21349,2024-03-01,2024-03-15,bluedart,Returned 
20063,19450,2023-10-05,2023-10-13,bluedart,Returned 
20064,7598,2023-09-22,2023-09-29,bluedart,Returned 
20065,15119,2023-09-06,2023-09-18,bluedart,Returned 
20066,12427,2023-09-02,2023-09-16,bluedart,Returned 
20067,19674,2023-08-17,2023-08-26,bluedart,Returned 
20068,4809,2023-08-15,2023-08-25,bluedart,Returned 
20069,15956,2023-08-04,2023-08-14,bluedart,Returned 
20070,11071,2023-07-19,2023-07-26,bluedart,Returned 
20071,2053,2023-06-26,2023-07-09,bluedart,Returned 
20072,11341,2023-06-23,2023-07-07,bluedart,Returned 
20073,10611,2023-06-15,2023-06-29,bluedart,Returned 
20074,13900,2023-06-12,2023-06-25,bluedart,Returned 
20075,20694,2023-06-13,2023-06-22,bluedart,Returned 
20076,654,2023-06-04,2023-06-16,bluedart,Returned 
20077,10704,2023-06-03,2023-06-12,bluedart,Returned 
20078,17563,2023-05-31,2023-06-11,bluedart,Returned 
20079,14321,2023-05-30,2023-06-09,bluedart,Returned 
20080,18384,2023-05-15,2023-05-25,bluedart,Returned 
20081,8882,2023-05-12,2023-05-23,bluedart,Returned 
20082,20440,2023-05-08,2023-05-20,bluedart,Returned 
20083,12215,2023-04-28,2023-05-06,bluedart,Returned 
20084,11405,2023-04-05,2023-04-16,bluedart,Returned 
20085,3722,2023-03-29,2023-04-06,bluedart,Returned 
20086,5208,2023-03-24,2023-04-02,bluedart,Returned 
20087,14995,2023-02-24,2023-03-05,bluedart,Returned 
20088,567,2023-01-23,2023-02-04,bluedart,Returned 
20089,10038,2023-01-15,2023-01-29,bluedart,Returned 
20090,1956,2023-01-15,2023-01-23,bluedart,Returned 
20091,4507,2023-01-03,2023-01-16,bluedart,Returned 
20092,3011,2022-12-26,2023-01-03,bluedart,Returned 
20093,5053,2022-12-09,2022-12-18,bluedart,Returned 
20094,9372,2022-12-04,2022-12-15,bluedart,Returned 
20095,5333,2022-11-16,2022-11-24,bluedart,Returned 
20096,3605,2022-11-09,2022-11-18,bluedart,Returned 
20097,5142,2022-11-02,2022-11-09,bluedart,Returned 
20098,551,2022-09-29,2022-10-09,bluedart,Returned 
20099,6982,2022-09-22,2022-10-04,bluedart,Returned 
20100,15318,2022-09-20,2022-10-04,bluedart,Returned 
20101,17179,2022-09-12,2022-09-23,bluedart,Returned 
20102,12449,2022-09-11,2022-09-25,bluedart,Returned 
20103,15452,2022-08-25,2022-09-05,bluedart,Returned 
20104,14907,2022-08-23,2022-09-06,bluedart,Returned 
20105,11521,2022-08-17,2022-08-27,bluedart,Returned 
20106,18523,2022-08-15,2022-08-22,bluedart,Returned 
20107,13091,2022-08-07,2022-08-20,bluedart,Returned 
20108,5514,2022-06-26,2022-07-03,bluedart,Returned 
20109,20257,2022-06-17,2022-06-26,bluedart,Returned 
20110,85,2022-06-06,2022-06-13,bluedart,Returned 
20111,6118,2022-06-02,2022-06-12,bluedart,Returned 
20112,19457,2022-05-25,2022-06-03,bluedart,Returned 
20113,15799,2022-05-23,2022-05-31,bluedart,Returned 
20114,12701,2022-05-20,2022-06-01,bluedart,Returned 
20115,4106,2022-05-11,2022-05-22,bluedart,Returned 
20116,17045,2022-04-29,2022-05-06,bluedart,Returned 
20117,16801,2022-04-23,2022-05-01,bluedart,Returned 
20118,568,2022-04-15,2022-04-28,bluedart,Returned 
20119,20182,2022-04-05,2022-04-15,bluedart,Returned 
20120,8893,2022-04-01,2022-04-12,bluedart,Returned 
20121,13590,2022-03-23,2022-03-31,bluedart,Returned 
20122,12259,2022-03-13,2022-03-23,bluedart,Returned 
20123,4458,2022-03-13,2022-03-26,bluedart,Returned 
20124,2147,2022-03-02,2022-03-15,bluedart,Returned 
20125,10732,2022-02-12,2022-02-20,bluedart,Returned 
20126,10846,2022-01-28,2022-02-04,bluedart,Returned 
20127,6795,2022-01-21,2022-02-02,bluedart,Returned 
20128,3756,2021-12-25,2022-01-08,bluedart,Returned 
20129,9549,2021-12-27,2022-01-03,bluedart,Returned 
20130,1322,2021-12-07,2021-12-18,bluedart,Returned 
20131,8492,2021-12-06,2021-12-16,bluedart,Returned 
20132,8019,2021-11-29,2021-12-11,bluedart,Returned 
20133,18075,2021-11-15,2021-11-23,bluedart,Returned 
20134,13341,2021-11-02,2021-11-09,bluedart,Returned 
20135,18980,2021-09-21,2021-09-30,bluedart,Returned 
20136,20078,2021-09-12,2021-09-23,bluedart,Returned 
20137,19828,2021-09-06,2021-09-17,bluedart,Returned 
20138,20909,2021-09-04,2021-09-13,bluedart,Returned 
20139,8441,2021-08-28,2021-09-10,bluedart,Returned 
20140,1617,2021-08-20,2021-08-30,bluedart,Returned 
20141,13756,2021-08-02,2021-08-11,bluedart,Returned 
20142,7876,2021-07-22,2021-08-03,bluedart,Returned 
20143,17854,2021-07-16,2021-07-30,bluedart,Returned 
20144,3192,2021-06-30,2021-07-14,bluedart,Returned 
20145,10545,2021-06-24,2021-07-03,bluedart,Returned 
20146,3953,2021-06-04,2021-06-15,bluedart,Returned 
20147,18454,2021-05-11,2021-05-21,bluedart,Returned 
20148,7983,2021-05-09,2021-05-16,bluedart,Returned 
20149,16247,2021-05-08,2021-05-15,bluedart,Returned 
20150,14089,2021-04-19,2021-05-01,bluedart,Returned 
20151,14918,2021-04-15,2021-04-29,bluedart,Returned 
20152,900,2021-04-13,2021-04-21,bluedart,Returned 
20153,13014,2021-04-13,2021-04-24,bluedart,Returned 
20154,14805,2021-03-25,2021-04-04,bluedart,Returned 
20155,15795,2021-03-13,2021-03-20,bluedart,Returned 
20156,20666,2021-03-09,2021-03-23,bluedart,Returned 
20157,821,2021-02-04,2021-02-15,bluedart,Returned 
20158,7962,2020-12-24,2021-01-02,bluedart,Returned 
20159,19723,2020-12-08,2020-12-20,bluedart,Returned 
20160,17751,2020-10-14,2020-10-28,bluedart,Returned 
20161,5023,2020-08-31,2020-09-12,bluedart,Returned 
20162,744,2020-07-16,2020-07-26,bluedart,Returned 
